"V1","V2","V3","V4","V5","V6"
4.66101167314896,1.90690470247952,-17.1664318569337,0.00729421090248018,3.91721006511732,0.893282230534296
4.66101167314896,1.90690470247952,-17.1664318569337,0.00729421090248018,3.91721006511732,0.893282230534296
4.66101167314896,1.90690470247952,-17.1664318569337,0.00729421090248018,3.91721006511732,0.893282230534296
4.66101167314896,1.90690470247952,-17.1664318569337,0.00729421090248018,3.91721006511732,0.893282230534296
4.26357614852048,2.11945448825061,-16.3965744365548,0.00715686640448134,3.56869657504548,0.911229365361457
5.10722053354348,2.17877709130872,-16.3637620259608,0.007256700076909,4.04618164665636,0.884879811011088
5.10722053354348,2.17877709130872,-16.3637620259608,0.007256700076909,4.04618164665636,0.884879811011088
5.10722053354348,2.17877709130872,-16.3637620259608,0.007256700076909,4.04618164665636,0.884879811011088
5.10722053354348,2.17877709130872,-16.3637620259608,0.007256700076909,4.04618164665636,0.884879811011088
5.10722053354348,2.17877709130872,-16.3637620259608,0.007256700076909,4.04618164665636,0.884879811011088
5.10722053354348,2.17877709130872,-16.3637620259608,0.007256700076909,4.04618164665636,0.884879811011088
4.21739295756172,2.03182263356804,-18.5801035963776,0.00719898787690034,4.14348760891637,0.894256190447022
4.21739295756172,2.03182263356804,-18.5801035963776,0.00719898787690034,4.14348760891637,0.894256190447022
4.21739295756172,2.03182263356804,-18.5801035963776,0.00719898787690034,4.14348760891637,0.894256190447022
4.21739295756172,2.03182263356804,-18.5801035963776,0.00719898787690034,4.14348760891637,0.894256190447022
4.00582625488073,2.07487223691732,-18.088611014864,0.00731990994371657,3.90605593061105,0.897823870786858
4.00582625488073,2.07487223691732,-18.088611014864,0.00731990994371657,3.90605593061105,0.897823870786858
4.00582625488073,2.07487223691732,-18.088611014864,0.00731990994371657,3.90605593061105,0.897823870786858
4.1181437399568,2.00440312354473,-17.1557038117158,0.00764691449433738,3.58959740157247,0.89677090386288
4.1181437399568,2.00440312354473,-17.1557038117158,0.00764691449433738,3.58959740157247,0.89677090386288
3.9225739216659,1.87988367138994,-14.8881156742812,0.00793754560881403,2.75401715396752,0.91023813464693
3.9225739216659,1.87988367138994,-14.8881156742812,0.00793754560881403,2.75401715396752,0.91023813464693
3.9225739216659,1.87988367138994,-14.8881156742812,0.00793754560881403,2.75401715396752,0.91023813464693
3.9225739216659,1.87988367138994,-14.8881156742812,0.00793754560881403,2.75401715396752,0.91023813464693
3.9225739216659,1.87988367138994,-14.8881156742812,0.00793754560881403,2.75401715396752,0.91023813464693
3.9225739216659,1.87988367138994,-14.8881156742812,0.00793754560881403,2.75401715396752,0.91023813464693
3.9225739216659,1.87988367138994,-14.8881156742812,0.00793754560881403,2.75401715396752,0.91023813464693
3.9225739216659,1.87988367138994,-14.8881156742812,0.00793754560881403,2.75401715396752,0.91023813464693
3.80804527513109,1.88107671104583,-15.8545488341348,0.00786748978013797,2.90859159478788,0.916434692549691
3.77900692741121,1.97091475682466,-18.1791052903477,0.00767346284699524,3.63653552090979,0.916789481519886
3.77900692741121,1.97091475682466,-18.1791052903477,0.00767346284699524,3.63653552090979,0.916789481519886
3.77900692741121,1.97091475682466,-18.1791052903477,0.00767346284699524,3.63653552090979,0.916789481519886
3.77900692741121,1.97091475682466,-18.1791052903477,0.00767346284699524,3.63653552090979,0.916789481519886
3.77900692741121,1.97091475682466,-18.1791052903477,0.00767346284699524,3.63653552090979,0.916789481519886
3.77900692741121,1.97091475682466,-18.1791052903477,0.00767346284699524,3.63653552090979,0.916789481519886
3.77900692741121,1.97091475682466,-18.1791052903477,0.00767346284699524,3.63653552090979,0.916789481519886
4.24580327548635,2.01094030107866,-17.1999396709092,0.0076219994990448,3.5878046122546,0.908386062001157
4.24580327548635,2.01094030107866,-17.1999396709092,0.0076219994990448,3.5878046122546,0.908386062001157
4.24580327548635,2.01094030107866,-17.1999396709092,0.0076219994990448,3.5878046122546,0.908386062001157
4.24580327548635,2.01094030107866,-17.1999396709092,0.0076219994990448,3.5878046122546,0.908386062001157
4.24580327548635,2.01094030107866,-17.1999396709092,0.0076219994990448,3.5878046122546,0.908386062001157
4.27576620985713,2.01650964282687,-14.3633446698752,0.0079031030059504,2.76225429836572,0.921614129390215
4.27576620985713,2.01650964282687,-14.3633446698752,0.0079031030059504,2.76225429836572,0.921614129390215
4.27576620985713,2.01650964282687,-14.3633446698752,0.0079031030059504,2.76225429836572,0.921614129390215
4.48916903654686,2.11460158473465,-17.7668351062228,0.00747918166110016,3.99777142790121,0.907843014461076
4.48916903654686,2.11460158473465,-17.7668351062228,0.00747918166110016,3.99777142790121,0.907843014461076
4.48916903654686,2.11460158473465,-17.7668351062228,0.00747918166110016,3.99777142790121,0.907843014461076
4.01986191499027,2.08846364856626,-17.7864260411782,0.00758508351120487,3.61574925879707,0.927818080751761
4.01986191499027,2.08846364856626,-17.7864260411782,0.00758508351120487,3.61574925879707,0.927818080751761
4.01986191499027,2.08846364856626,-17.7864260411782,0.00758508351120487,3.61574925879707,0.927818080751761
4.01986191499027,2.08846364856626,-17.7864260411782,0.00758508351120487,3.61574925879707,0.927818080751761
4.01986191499027,2.08846364856626,-17.7864260411782,0.00758508351120487,3.61574925879707,0.927818080751761
4.01986191499027,2.08846364856626,-17.7864260411782,0.00758508351120487,3.61574925879707,0.927818080751761
4.01986191499027,2.08846364856626,-17.7864260411782,0.00758508351120487,3.61574925879707,0.927818080751761
4.01986191499027,2.08846364856626,-17.7864260411782,0.00758508351120487,3.61574925879707,0.927818080751761
4.31656609285044,2.23263350045293,-15.7080784442045,0.00769857077208297,3.33656185484752,0.903195313193131
4.31656609285044,2.23263350045293,-15.7080784442045,0.00769857077208297,3.33656185484752,0.903195313193131
4.31656609285044,2.23263350045293,-15.7080784442045,0.00769857077208297,3.33656185484752,0.903195313193131
4.31656609285044,2.23263350045293,-15.7080784442045,0.00769857077208297,3.33656185484752,0.903195313193131
4.31656609285044,2.23263350045293,-15.7080784442045,0.00769857077208297,3.33656185484752,0.903195313193131
3.91547478764359,2.21326011088829,-15.0123430576577,0.00754941940405498,2.95032365210471,0.908946047428707
3.91547478764359,2.21326011088829,-15.0123430576577,0.00754941940405498,2.95032365210471,0.908946047428707
3.91547478764359,2.21326011088829,-15.0123430576577,0.00754941940405498,2.95032365210471,0.908946047428707
3.67680491923159,2.19099043562063,-16.19969695418,0.00731004911476699,3.06214321043644,0.917272859621266
4.26782411919832,2.25588453483822,-13.9771919933612,0.0073965128142202,2.73650293602467,0.916214984421918
4.30410829275834,2.18797308910944,-16.7141767428634,0.00724763332996054,3.62363741324654,0.908991467187116
4.12896752412188,1.95786964037222,-17.2142244479801,0.00695381366110204,3.50290134321011,0.931435413204189
4.12896752412188,1.95786964037222,-17.2142244479801,0.00695381366110204,3.50290134321011,0.931435413204189
4.1531837099701,1.83617050059862,-15.8437201506154,0.00709813872504648,2.93356009092538,0.950284893578503
4.1531837099701,1.83617050059862,-15.8437201506154,0.00709813872504648,2.93356009092538,0.950284893578503
4.1531837099701,1.83617050059862,-15.8437201506154,0.00709813872504648,2.93356009092538,0.950284893578503
4.1531837099701,1.83617050059862,-15.8437201506154,0.00709813872504648,2.93356009092538,0.950284893578503
4.08303630183094,1.82790014240292,-15.0649325537927,0.00708665411791936,2.76947620985483,0.944988814672669
3.77250382567003,1.86175593138991,-14.4276274745835,0.00724817412129268,2.46966244872356,0.94189409421333
3.77250382567003,1.86175593138991,-14.4276274745835,0.00724817412129268,2.46966244872356,0.94189409421333
3.77250382567003,1.86175593138991,-14.4276274745835,0.00724817412129268,2.46966244872356,0.94189409421333
3.77250382567003,1.86175593138991,-14.4276274745835,0.00724817412129268,2.46966244872356,0.94189409421333
4.10854032204142,1.87428179112035,-16.9853181882421,0.00735384421907181,3.43189526308928,0.924517078200437
4.10854032204142,1.87428179112035,-16.9853181882421,0.00735384421907181,3.43189526308928,0.924517078200437
4.10854032204142,1.87428179112035,-16.9853181882421,0.00735384421907181,3.43189526308928,0.924517078200437
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
3.62874041810009,1.941440350976,-14.9896433383774,0.00709494872988909,2.58156325567209,0.950744583815707
